date,store_name,store_id,total_signals,unique_visits,device_id,lat,lon,addidas,apple,bmw,employed,female,h_&_m,high_income,honda,job_seeking,low_income,male,mercedes-benz,middle_income,retired,student,tommy_helfinger
2021-01-05,McDonald's,place_4,2,1,33762,52.5604962,13.3634859,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-05,McDonald's,place_5,1,1,48066,52.5612622,13.3231859,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-05,Mercedes,place_233,2,1,35736,52.50664,13.43963,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-05,Mercedes,place_234,2,2,87513,104.91979200000002,26.658431999999998,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0
2021-01-05,Renault,place_238,1,1,78319,52.48539,13.368412,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
2021-01-05,Renault,place_244,1,1,45884,52.51651800000001,13.286666,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2021-01-05,Rewe,place_138,7,4,103147,210.70832539999998,54.17764559999999,0,0,0,1,0,0,2,0,0,0,4,0,2,0,0,0
2021-01-05,Rewe,place_141,1,1,83416,52.614961,13.243896,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2021-01-05,Rewe,place_145,1,1,21160,52.5683982,13.556758800000004,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2021-01-05,Rewe,place_148,4,3,80960,157.494949,40.5656313,1,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0
2021-01-05,Rewe,place_153,1,1,18364,52.543761,13.49075,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2021-01-05,Rewe,place_159,3,2,91897,105.143747,26.731012,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0
2021-01-05,Rewe,place_160,1,1,61490,52.58868199999999,13.339091,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
2021-01-05,Rewe,place_162,1,1,655,52.43974,13.49884,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
2021-01-05,Rewe,place_171,2,2,101143,105.05743190000001,26.941608600000002,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0
2021-01-05,Rewe,place_172,1,1,52176,52.41129,13.26265,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-05,Rewe,place_173,1,1,47976,52.4126716,13.3550215,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-05,Rewe,place_183,4,2,85368,104.9029805,27.059639800000006,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1
2021-01-05,Rewe,place_191,2,1,26313,52.62945,13.52929,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-05,Rewe,place_193,6,2,58019,104.70670000000001,26.812420000000003,0,0,0,1,0,0,1,2,0,1,2,0,0,0,0,1
2021-01-05,Rewe,place_194,2,2,20209,105.0241651,26.9636018,0,0,0,0,0,1,1,0,0,1,2,0,0,0,1,0
2021-01-05,Rewe,place_196,3,1,6621,52.509719,13.435324,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
2021-01-05,Rewe,place_198,2,1,49393,52.5241635,13.369577599999998,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-05,Rewe,place_200,1,1,49145,52.3967504,13.2804228,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-05,Rewe,place_203,6,1,41255,52.41295,13.49332,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2021-01-05,Rewe,place_204,2,1,38389,52.58321,13.291510999999998,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2021-01-05,Rewe,place_205,3,1,1926,52.5119,13.6142,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-05,Rewe,place_209,1,1,24024,52.394702,13.440801,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2021-01-05,Rewe,place_210,1,1,61577,52.4130294,13.2240661,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-05,Rewe,place_211,1,1,32408,52.5293,13.59405,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-06,Aldi,place_102,2,2,26775,104.78218,26.582749999999997,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
2021-01-06,Aldi,place_105,1,1,53184,52.5242846,13.3640561,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2021-01-06,Aldi,place_106,1,1,31448,52.5456426,13.4636902,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-06,Aldi,place_109,1,1,58172,52.49221,13.43056,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2021-01-06,Aldi,place_111,3,2,41648,104.7918846,26.4740197,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
2021-01-06,Aldi,place_113,1,1,33869,52.40823,13.26881,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2021-01-06,Aldi,place_125,1,1,27177,52.5393466,13.196825,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-06,Aldi,place_131,2,2,84148,105.02393620000001,26.962778,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
2021-01-06,Aldi,place_132,2,1,55548,52.60515820000001,13.3399236,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-06,Aldi,place_134,4,1,24012,52.4308941,13.4957568,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-06,Aldi,place_58,2,1,7871,52.52240870000001,13.484318599999998,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-06,Aldi,place_60,2,1,33508,52.4522212,13.4558693,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2021-01-06,Aldi,place_66,1,1,16083,52.5919161,13.2866124,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-06,Aldi,place_74,1,1,72242,52.5574,13.41175,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-06,Aldi,place_80,1,1,25769,52.50010260000001,13.288266,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2021-01-06,Aldi,place_84,1,1,34728,52.43974,13.21708,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-06,Aldi,place_87,2,2,53469,104.9037079,26.724407999999997,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0
2021-01-06,Burger King,place_48,1,1,61250,52.5204,13.38722,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-06,Burger King,place_50,1,1,8954,52.4087887,13.3702535,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2021-01-06,Kaufland,place_213,4,3,78532,157.7030588,39.9850792,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0
2021-01-06,Kaufland,place_214,8,5,179150,262.8212835,67.2239951,0,0,0,0,0,1,1,0,0,1,5,0,3,0,0,0
2021-01-06,Kaufland,place_215,6,3,81929,157.6133647,39.656204900000006,0,0,0,1,0,0,2,1,0,0,3,1,1,1,1,0
2021-01-06,Kaufland,place_216,3,3,212745,157.4045863,40.1311575,0,1,0,0,1,1,2,0,0,0,2,1,1,0,0,0
2021-01-06,Kaufland,place_217,2,2,86395,105.117809,26.746059999999996,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0
2021-01-06,Kaufland,place_219,1,1,46872,52.60354399999999,13.335106,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2021-01-06,Kaufland,place_221,3,3,48538,157.3091963,40.3443473,0,0,0,0,0,0,0,1,0,1,3,0,2,0,0,0
2021-01-06,Kaufland,place_223,2,2,98386,105.09675,27.009769999999996,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
2021-01-06,Kaufland,place_224,6,3,43216,157.56349319999998,39.5580372,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0
2021-01-06,Kaufland,place_225,11,4,162382,209.8470218,53.4707016,0,0,0,0,0,0,2,0,0,0,4,0,2,0,0,0
2021-01-06,Kaufland,place_227,4,3,104036,157.5889313,39.6435,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0
2021-01-06,Lexus,place_245,1,1,79379,52.52708000000001,13.52141,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2021-01-06,McDonald's,place_1,1,1,3511,52.4706542,13.4610756,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-06,McDonald's,place_13,1,1,41369,52.5527951,13.543808800000004,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2021-01-06,McDonald's,place_2,1,1,17839,52.5471274,13.4683476,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2021-01-06,McDonald's,place_29,1,1,18523,52.520089,13.388044,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2021-01-06,McDonald's,place_3,1,1,35443,52.419899,13.3133,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-06,McDonald's,place_4,3,1,33762,52.560521,13.3635341,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-06,McDonald's,place_5,1,1,21320,52.5611647,13.323164000000002,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
2021-01-06,Mercedes,place_232,2,1,38981,52.3958948,13.5177076,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-06,Rewe,place_145,1,1,33656,52.5685206,13.5565016,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2021-01-06,Rewe,place_148,2,2,86760,104.9967086,27.0437018,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0
2021-01-06,Rewe,place_154,5,2,82177,104.850505,27.169407200000002,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0
2021-01-06,Rewe,place_156,1,1,96707,52.483555,13.377257,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2021-01-06,Rewe,place_159,3,3,149706,157.7157355,40.096543600000004,0,0,0,0,1,0,0,1,1,2,2,0,1,0,1,0
2021-01-06,Rewe,place_160,3,3,92380,157.76640430000003,40.0161487,0,0,0,0,0,0,0,1,1,3,3,0,0,0,1,0
2021-01-06,Rewe,place_161,1,1,44716,52.45080600000001,13.508532,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-06,Rewe,place_162,1,1,48718,52.43985,13.49915,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-06,Rewe,place_171,1,1,50569,52.5286788,13.470750099999998,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2021-01-06,Rewe,place_178,4,2,118711,104.7741534,26.525940300000002,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0
2021-01-06,Rewe,place_179,2,2,123736,105.05656,27.137781999999998,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1
2021-01-06,Rewe,place_182,1,1,35888,52.6072794,13.4286966,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-06,Rewe,place_189,1,1,59879,52.5274781,13.4813797,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2021-01-06,Rewe,place_190,2,2,64390,105.281733,27.030476,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0
2021-01-06,Rewe,place_191,1,1,35531,52.62929000000001,13.529412,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-06,Rewe,place_193,5,1,53250,52.3533387,13.4061888,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2021-01-06,Rewe,place_195,2,1,19229,52.58438100000001,13.4299086,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2021-01-06,Rewe,place_200,1,1,24706,52.39652,13.280592,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-06,Rewe,place_203,2,2,64715,104.82606200000001,26.986278400000003,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
2021-01-06,Rewe,place_204,1,1,18680,52.5831,13.29145,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-06,Rewe,place_209,2,2,62411,104.7895668,26.8809691,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0
2021-01-06,Rewe,place_210,3,1,61577,52.4130801,13.224098,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-06,Rewe,place_211,1,1,27995,52.52956999999999,13.594535,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-07,Aldi,place_107,1,1,32541,52.588895,13.402049900000002,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2021-01-07,Aldi,place_108,1,1,34649,52.3585326,13.434548499999998,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2021-01-07,Aldi,place_111,1,1,24862,52.39586,13.23696,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-07,Aldi,place_116,1,1,36259,52.53663,13.63519,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
2021-01-07,Aldi,place_129,1,1,33506,52.505642,13.460095,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2021-01-07,Aldi,place_135,4,3,83636,157.69944700000002,40.735052499999995,0,0,0,0,0,0,0,1,0,0,3,1,3,1,0,0
2021-01-07,Aldi,place_136,2,1,4070,52.45835260000001,13.327250400000002,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-07,Aldi,place_58,2,2,79336,105.04468200000001,26.9685447,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0
2021-01-07,Aldi,place_61,2,2,51061,104.8397176,26.628868599999997,0,1,0,0,0,0,0,1,1,0,2,0,2,0,0,0
2021-01-07,Aldi,place_62,3,2,76212,105.15061,27.03912,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0
2021-01-07,Aldi,place_73,1,1,36388,52.56446999999999,13.4499,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2021-01-07,Aldi,place_79,1,1,35578,52.43913000000001,13.27114,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2021-01-07,Aldi,place_82,2,2,53044,105.0209371,27.125279900000002,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
2021-01-07,Aldi,place_89,2,1,10011,52.5377214,13.3566859,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-07,Aldi,place_91,1,1,42767,52.573076,13.381932999999998,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-07,Aldi,place_97,2,1,17325,52.424127,13.5270101,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-07,Burger King,place_48,1,1,12959,52.52042829999999,13.3872723,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2021-01-07,Kaufland,place_213,7,4,145835,210.2700877,53.3147532,0,0,0,0,0,0,1,0,0,0,4,1,3,0,1,0
2021-01-07,Kaufland,place_214,8,7,274319,367.9482515,94.11584690000001,2,0,0,0,0,0,1,0,1,3,7,0,3,0,0,0
2021-01-07,Kaufland,place_215,7,7,393278,367.7655269,92.5319637,0,0,2,1,2,1,1,0,0,1,5,0,4,0,1,0
2021-01-07,Kaufland,place_217,1,1,50838,52.55907,13.37347,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2021-01-07,Kaufland,place_218,4,3,185416,157.1892729,39.721864700000005,0,0,0,0,1,0,1,0,0,1,2,1,1,0,0,0
2021-01-07,Kaufland,place_219,4,2,72168,105.207036,26.670644000000003,0,1,0,1,0,0,0,1,0,0,2,0,2,0,0,0
2021-01-07,Kaufland,place_220,3,3,63347,157.2694048,39.937675,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,0
2021-01-07,Kaufland,place_221,2,2,103626,104.87354719999999,26.8963018,0,1,0,0,0,1,1,0,0,0,2,0,1,0,0,0
2021-01-07,Kaufland,place_223,5,3,84545,157.6446295,40.5164638,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0
2021-01-07,Kaufland,place_224,7,5,155759,262.60567790000005,65.9281859,0,0,0,0,0,0,3,1,0,1,5,0,1,0,0,0
2021-01-07,Kaufland,place_225,6,3,65313,157.3853466,40.1031129,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0
2021-01-07,Kaufland,place_226,3,3,149238,157.60199699999998,40.369887,1,0,0,0,1,0,1,1,0,0,2,0,2,1,0,0
2021-01-07,Kaufland,place_227,1,1,34824,52.52969,13.21447,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2021-01-07,Lexus,place_245,3,3,33291,157.5789592,40.56068569999999,1,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0
2021-01-07,McDonald's,place_28,1,1,53102,52.5203083,13.386344199999998,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2021-01-07,McDonald's,place_5,2,1,24284,52.56128520000001,13.3231473,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2021-01-07,Renault,place_238,1,1,7065,52.48532,13.368429999999998,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-07,Rewe,place_138,4,3,135247,158.03141250000002,40.6338618,0,0,0,1,0,0,1,0,0,0,3,0,2,0,0,0
2021-01-07,Rewe,place_141,2,2,53928,105.22993999999998,26.48768,0,0,1,0,0,0,2,1,0,0,2,1,0,0,1,0
2021-01-07,Rewe,place_144,1,1,932,52.44628879999999,13.564117499999998,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2021-01-07,Rewe,place_146,1,1,14522,52.55025,13.578729,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-07,Rewe,place_153,4,2,55450,105.08763320000001,26.9817404,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0
2021-01-07,Rewe,place_154,1,1,31941,52.4251782,13.5846394,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2021-01-07,Rewe,place_156,3,1,35317,52.48368000000001,13.37769,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-07,Rewe,place_159,5,3,133741,157.7158518,40.0961716,0,0,0,0,1,0,0,1,0,2,2,0,1,0,1,0
2021-01-07,Rewe,place_160,2,1,61490,52.58868100000001,13.339089,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
2021-01-07,Rewe,place_175,1,1,12956,52.51344,13.28784,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2021-01-07,Rewe,place_179,1,1,32256,52.52826,13.568929999999998,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2021-01-07,Rewe,place_180,1,1,29757,52.400897,13.2717289,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2021-01-07,Rewe,place_190,1,1,7532,52.64093,13.51531,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-07,Rewe,place_191,1,1,48889,52.6292556,13.5290466,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2021-01-07,Rewe,place_193,2,2,75201,104.70653680000001,26.812386,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0
2021-01-07,Rewe,place_195,1,1,21685,52.5842,13.42972,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-07,Rewe,place_198,1,1,57683,52.524021,13.369493,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-07,Rewe,place_200,1,1,23056,52.3966287,13.2804458,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-07,Rewe,place_203,1,1,42093,52.41272,13.49298,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2021-01-07,Rewe,place_207,1,1,34500,52.50609010000001,13.4476763,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-07,Rewe,place_209,2,2,50890,104.7895125,26.882006099999998,0,0,0,0,0,0,1,2,0,0,2,0,1,0,0,0
2021-01-07,Rewe,place_210,5,2,85872,104.82616619999999,26.4483719,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0
2021-01-08,Aldi,place_106,1,1,25136,52.54571,13.46359,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2021-01-08,Aldi,place_107,1,1,59634,52.588839,13.402118,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2021-01-08,Aldi,place_113,1,1,9787,52.40823,13.26883,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0
2021-01-08,Aldi,place_119,1,1,40647,52.4014997,13.4124573,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-08,Aldi,place_121,1,1,14001,52.61199000000001,13.43427,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-08,Aldi,place_123,1,1,32741,52.54123000000001,13.24826,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-08,Aldi,place_125,9,1,27177,52.5393686,13.196774599999998,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-08,Aldi,place_132,4,1,55548,52.6051104,13.339684699999998,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-08,Aldi,place_135,3,2,38259,105.13293150000001,27.156632800000004,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0
2021-01-08,Aldi,place_54,1,1,14633,52.68084,13.55658,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-08,Aldi,place_61,1,1,38300,52.4200377,13.314462099999998,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-08,Aldi,place_77,1,1,6727,52.54892710000001,13.401838199999998,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2021-01-08,Aldi,place_79,1,1,35578,52.43914,13.27113,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2021-01-08,Aldi,place_80,1,1,16522,52.4999766,13.288361600000002,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-08,Aldi,place_82,1,1,20667,52.51043470000001,13.562675400000002,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-08,Aldi,place_83,1,1,19602,52.468209,13.373792800000002,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-08,Aldi,place_92,2,2,32199,105.17788039999999,26.6695191,0,0,0,0,0,0,1,0,0,1,2,1,0,1,0,0
2021-01-08,Aldi,place_98,1,1,87211,52.45629,13.338020000000002,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2021-01-08,Burger King,place_35,1,1,6790,52.4525677,13.5147665,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-08,Burger King,place_40,2,1,42150,52.54874570000001,13.5937692,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-08,Kaufland,place_213,6,4,145720,210.2707042,53.314462500000005,0,1,0,0,1,0,0,0,1,1,3,0,3,1,0,0
2021-01-08,Kaufland,place_214,8,7,261636,367.9481309000001,94.1139429,0,0,0,0,0,1,0,2,0,2,7,1,5,0,1,1
2021-01-08,Kaufland,place_215,5,4,147155,210.15185250000002,52.8765903,0,0,0,0,0,0,1,0,0,0,4,1,3,1,0,1
2021-01-08,Kaufland,place_216,5,3,69663,157.404356,40.1320906,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0
2021-01-08,Kaufland,place_218,2,2,118881,104.7933686,26.4813214,0,0,0,0,1,0,0,2,1,0,1,1,1,1,1,0
2021-01-08,Kaufland,place_219,3,3,70488,157.81050929999998,40.0055496,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0,0
2021-01-08,Kaufland,place_220,2,2,54597,104.84590689999999,26.6249856,0,0,1,0,0,0,0,0,1,1,2,0,1,0,0,0
2021-01-08,Kaufland,place_221,3,2,60764,104.8732842,26.8956942,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0
2021-01-08,Kaufland,place_223,4,4,137553,210.1928441,54.0219457,0,0,0,0,0,0,3,0,1,0,4,1,1,0,1,0
2021-01-08,Kaufland,place_225,6,4,91409,209.84770110000002,53.4706946,0,0,0,0,0,0,1,1,0,0,4,0,3,0,0,0
2021-01-08,Kaufland,place_226,3,3,91760,157.60185610000002,40.3696733,0,0,0,0,0,0,1,0,0,0,3,1,2,1,0,0
2021-01-08,Kaufland,place_227,13,9,332569,472.7642452,118.92929409999998,0,1,0,2,1,1,1,0,0,3,8,0,5,0,0,0
2021-01-08,McDonald's,place_1,1,1,25125,52.4708218,13.4612889,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-08,McDonald's,place_15,3,1,93728,52.4029659,13.186667800000002,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2021-01-08,McDonald's,place_19,1,1,48666,52.4589678,13.2735707,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2021-01-08,McDonald's,place_3,5,3,137990,157.25947739999998,39.9393218,1,1,0,0,1,0,0,0,1,0,2,0,3,0,0,0
2021-01-08,McDonald's,place_8,1,1,16388,52.3584687,13.4328919,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-08,Renault,place_241,1,1,32287,52.4347557,13.5819226,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-08,Rewe,place_138,2,2,33344,105.35444040000002,27.0891501,1,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0
2021-01-08,Rewe,place_140,1,1,47881,52.50906,13.450220000000002,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-08,Rewe,place_141,2,2,76468,105.22996900000001,26.487642,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0
2021-01-08,Rewe,place_148,1,1,29215,52.4981167,13.5217566,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2021-01-08,Rewe,place_151,2,1,46991,52.4648624,13.3951449,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2021-01-08,Rewe,place_153,1,1,84887,52.54387,13.49035,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-08,Rewe,place_154,3,3,128778,157.27558190000002,40.7544777,0,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0
2021-01-08,Rewe,place_157,1,1,2590,52.55085160000001,13.4327357,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2021-01-08,Rewe,place_159,5,2,118556,105.1438058,26.730422599999997,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0
2021-01-08,Rewe,place_160,1,1,61490,52.588662,13.339113,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
2021-01-08,Rewe,place_161,1,1,68115,52.45076,13.5084,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-08,Rewe,place_164,1,1,53847,52.566299,13.395423999999998,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-08,Rewe,place_165,1,1,12431,52.551326,13.165985999999998,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2021-01-08,Rewe,place_173,1,1,105927,52.41289,13.35461,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2021-01-08,Rewe,place_175,2,2,37605,105.0268289,26.5754715,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0
2021-01-08,Rewe,place_178,1,1,84440,52.38717000000001,13.26301,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2021-01-08,Rewe,place_179,1,1,22727,52.52821700000001,13.568826,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-08,Rewe,place_180,2,2,102327,104.8015422,26.543511600000002,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0
2021-01-08,Rewe,place_182,2,2,87994,105.21406000000002,26.85829,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0
